Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Utgift	Fastland	Stortinget og eksterne organer	Stortinget og eksterne organer	Stortinget	Riksrevisjonen	51	75	Internasjonale organisasjoner og nettverk	-29791000
Utgift	Fastland	Høyesterett	Høyesterett	Høyesterett	Høyesterett	61	1	Driftsutgifter, kan nyttes under kap. 410, post 1 og kap. 411, post 1	-140344000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	1	Driftsutgifter	-4857100000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	21	Spesielle driftsutgifter, kan overføres	-11979000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-111979000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	70	Erstatning av skader på utenlandske ambassader	-1347000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	71	Hjelp til norske borgere i utlandet	-156000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Utenriksdepartementet	100	90	Lån til norske borgere i utlandet	-450000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Regjeringens representasjon	103	1	Driftsutgifter	-57307000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Kongefamiliens offisielle reiser til utlandet	104	1	Driftsutgifter	-8559000
Utgift	Fastland	Utenriksdepartementet	Administrasjon av utenrikspolitikken	Utenriksdepartementet	Direktoratet for eksportkontroll og sanksjoner	105	1	Driftsutgifter	-60000000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	Næringsfremme, kultur og informasjon	115	21	Spesielle driftsutgifter - kulturfremme, kan overføres, kan nyttes under post 70	-10606000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	Næringsfremme, kultur og informasjon	115	22	Spesielle driftsutgifter - næringsfremme, kan overføres, kan nyttes under post 71	-14658000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	Næringsfremme, kultur og informasjon	115	70	Kultur- og informasjonsformål, kan overføres, kan nyttes under post 21	-38571000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	Næringsfremme, kultur og informasjon	115	71	Næringsfremme, kan overføres, kan nyttes under post 22	-15382000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	Internasjonale organisasjoner	116	70	Pliktige bidrag	-1596300000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	EØS-finansieringsordningene	117	77	EØS-finansieringsordningen 2014-2021, kan overføres	-295000000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Næringsfremme, kultur og informasjon	EØS-finansieringsordningene	117	78	Den norske finansieringsordningen 2014-2021, kan overføres	-334000000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	21	Spesielle driftsutgifter, kan overføres, kan nyttes under post 70, 71, 72 og 73	-103526000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	70	Nordområdene og Antarktis, kan overføres, kan nyttes under post 21	-54630000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	71	Globale sikkerhetsspørsmål, kan overføres, kan nyttes under post 21	-7300000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	72	Nedrustning, ikke-spredning og kjernefysisk sikkerhet mv., kan overføres, kan nyttes under post 21	-34390000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	73	Klima, miljøtiltak og hav mv., kan overføres, kan nyttes under post 21	-10943000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	74	Forskning, dialog og menneskerettigheter mv.	-24372000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	76	Russland, kan overføres, kan nyttes under post 21	-33600000
Utgift	Fastland	Utenriksdepartementet	Utenriksformål	Utenrikspolitiske satsinger	Utenrikspolitiske satsinger	118	77	Norges forskningsråd - utenriksområdet, kan overføres	-50766000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Utenriksdepartementet	140	21	Spesielle driftsutgifter, kan overføres	-95083000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Direktoratet for utviklingssamarbeid (Norad)	141	1	Driftsutgifter	-419283000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Direktoratet for utviklingssamarbeid (Norad)	141	21	Spesielle driftsutgifter, kan overføres	-29480000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Norsk senter for utvekslingssamarbeid (Norec)	144	1	Driftsutgifter	-71411000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Norsk senter for utvekslingssamarbeid (Norec)	144	21	Spesielle driftsutgifter, kan overføres	-13000000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Norsk senter for utvekslingssamarbeid (Norec)	144	70	Utvekslingsordninger, kan overføres	-153477000
Utgift	Fastland	Utenriksdepartementet	Forvaltning av utviklingssamarbeidet	Utenriksdepartementet	Norsk senter for utvekslingssamarbeid (Norec)	144	71	Rekruttering til internasjonale organisasjoner, kan overføres	-75000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Humanitær bistand	150	70	Nødhjelp og humanitær bistand, kan overføres	-4336481000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Humanitær bistand	150	71	Verdens matvareprogram (WFP)	-430000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Fred, sikkerhet og globalt samarbeid	151	70	Fred og forsoning, kan overføres	-395260000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Fred, sikkerhet og globalt samarbeid	151	71	Globale sikkerhetsspørsmål og nedrustning, kan overføres	-132060000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Fred, sikkerhet og globalt samarbeid	151	73	FN og globale utfordringer, kan overføres	-238138000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Fred, sikkerhet og globalt samarbeid	151	74	Pliktige bidrag til FN-organisasjoner mv.	-405220000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Menneskerettigheter	152	70	Menneskerettigheter, kan overføres	-671617000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Menneskerettigheter	152	71	FNs høykommissær for menneskerettigheter (OHCHR)	-197000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Flyktninger, fordrevne og vertssamfunn	153	70	Flyktninger og internt fordrevne, kan overføres	-1000000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Flyktninger, fordrevne og vertssamfunn	153	71	FNs høykommissær for flyktninger (UNHCR)	-630000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Flyktninger, fordrevne og vertssamfunn	153	72	Bærekraftige løsninger og vertssamfunn, kan overføres	-429504000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	70	Midtøsten, kan overføres	-669311000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	71	Europa og Sentral-Asia, kan overføres	-423817000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	72	Afghanistan, kan overføres	-351241000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	73	Ukraina og naboland, kan overføres	-7440500000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	75	Afrika, kan overføres	-2214022000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	76	Asia, kan overføres	-436503000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Regionbevilgninger	159	77	Latin-Amerika og Karibia, kan overføres	-158432000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Helse	160	70	Helse, kan overføres	-3617881000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Helse	160	71	Verdens helseorganisasjon (WHO), kan overføres	-235500000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Utdanning, forskning og offentlige institusjoner	161	70	Utdanning, kan overføres	-846798000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Utdanning, forskning og offentlige institusjoner	161	71	Forskning, kan overføres	-67196000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Utdanning, forskning og offentlige institusjoner	161	73	Styresett og offentlige institusjoner, kan overføres	-529723000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Utdanning, forskning og offentlige institusjoner	161	74	Norges forskningsråd - utviklingsområdet, kan overføres	-202650000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	70	Bærekraftig jobbskaping, næringsutvikling og handel, kan overføres	-134536000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	71	Matsikkerhet, fisk og landbruk, kan overføres	-2127966000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	72	Fornybar energi, kan overføres	-1019358000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	75	Norfund - risikokapital	-438288000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	76	Norfund klimainvesteringsfond - risikokapital	-250000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	95	Norfund - grunnfondskapital ved investeringer i utviklingsland	-1239864000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Næringsutvikling, matsystemer og fornybar energi	162	96	Norfund klimainvesteringsfond - kapitalinnskudd	-750000000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Klima, miljø og hav	163	70	Miljø og klima, kan overføres	-1843811000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Klima, miljø og hav	163	71	Bærekraftige hav og tiltak mot marin forsøpling, kan overføres	-282100000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Likestilling	164	70	Likestilling, kan overføres	-233319000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Likestilling	164	71	FNs organisasjon for kvinners rettigheter og likestilling (UN Women)	-100300000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Likestilling	164	72	FNs befolkningsfond (UNFPA)	-589600000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Sivilt samfunn	170	70	Sivilt samfunn, kan overføres	-2470665000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	FNs utviklingsarbeid	171	70	FNs utviklingsprogram (UNDP)	-454400000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	FNs utviklingsarbeid	171	71	FNs barnefond (UNICEF)	-480600000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	FNs utviklingsarbeid	171	73	FN og multilateralt samarbeid, kan overføres	-11200000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Multilaterale finansinstitusjoner og gjeldslette	172	70	Verdensbanken, kan overføres	-1415109000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Multilaterale finansinstitusjoner og gjeldslette	172	71	Regionale banker og fond, kan overføres	-1103100000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Multilaterale finansinstitusjoner og gjeldslette	172	72	Strategisk samarbeid, kan overføres	-43400000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Multilaterale finansinstitusjoner og gjeldslette	172	73	Gjeldslette, kan overføres	-407080000
Utgift	Fastland	Utenriksdepartementet	Utviklingssamarbeidet	Humanitær bistand	Flyktningtiltak i Norge	179	21	Spesielle driftsutgifter	-4100949000
Utgift	Fastland	Kunnskapsdepartementet	Administrasjon	Kunnskapsdepartementet	Kunnskapsdepartementet	200	1	Driftsutgifter	-414030000
Utgift	Fastland	Kunnskapsdepartementet	Administrasjon	Kunnskapsdepartementet	Kunnskapsdepartementet	200	21	Spesielle driftsutgifter	-13133000
Utgift	Fastland	Kunnskapsdepartementet	Administrasjon	Kunnskapsdepartementet	Kunnskapsdepartementet	200	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-3655000
Utgift	Fastland	Kunnskapsdepartementet	Administrasjon	Kunnskapsdepartementet	Analyse og kunnskapsgrunnlag	201	21	Spesielle driftsutgifter	-53731000
Utgift	Fastland	Kunnskapsdepartementet	Administrasjon	Kunnskapsdepartementet	Analyse og kunnskapsgrunnlag	201	70	Norges forskningsråd - forskning om utdanning og forskning, kan overføres	-265064000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Utdanningsdirektoratet	220	1	Driftsutgifter	-418999000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Utdanningsdirektoratet	220	21	Spesielle driftsutgifter, kan nyttes under post 70	-272431000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Utdanningsdirektoratet	220	70	Tilskudd til læremidler mv., kan overføres, kan nyttes under post 21	-90027000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Foreldreutvalgene for grunnopplæringen og barnehagene	221	1	Driftsutgifter	-17492000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlige skoler og fjernundervisningstjenester	222	1	Driftsutgifter	-156701000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlige skoler og fjernundervisningstjenester	222	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-1986000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Diamanten skole	223	1	Driftsutgifter	-29416000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Diamanten skole	223	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-397000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til freds- og menneskerettighetssentre	224	70	Freds- og menneskerettighetssentre	-173927000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til freds- og menneskerettighetssentre	224	71	Det europeiske Wergelandsenteret	-20757000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	1	Driftsutgifter	-29615000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	21	Spesielle driftsutgifter	-141128000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	60	Tilskudd til landslinjer	-285337000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	61	Rentekompensasjon for investeringer i læringsarenaer og større utstyr som bidrar til mer praktisk og variert opplæring	-80000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	63	Tilskudd til samisk i grunnopplæringen	-114179000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	64	Tilskudd til opplæring av barn og unge som søker opphold i Norge	-375924000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	65	Rentekompensasjon for skole- og svømmeanlegg	-314000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	66	Tilskudd til skoleturer i forbindelse med handlingsplan mot antisemittisme	-17595000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	67	Tilskudd til opplæring i kvensk eller finsk	-9665000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	68	Tilskudd til opplæring i kriminalomsorgen	-362249000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	69	Tiltak for fullføring og kvalifisering i videregående opplæring	-904017000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	74	Prosjekttilskudd	-12946000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tiltak i grunnopplæringen	225	75	Grunntilskudd	-112451000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	21	Spesielle driftsutgifter, kan overføres	-1143444000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	22	Videreutdanning for lærere og skoleledere	-1604202000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	61	Tilskuddsordning til veiledning for nyutdannede nytilsatte lærere	-145390000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	62	Tilskudd til skolebibliotek og lesestimulering, kan nyttes under post 21	-50000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	63	Tilskudd til utstyr og læringsarenaer på 5.-10. trinn	-160000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	65	Tilskudd til skolemiljøteam og beredskapsteam	-115000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Kvalitetsutvikling i grunnopplæringen	226	71	Norges forskningsråd - Tilskudd til vitensentre	-119977000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til særskilte skoler	227	63	Tilskudd til kommuner og fylkeskommuner	-46307000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til særskilte skoler	227	78	Tilskudd	-212594000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	70	Private grunnskoler, overslagsbevilgning	-4234236000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	71	Private videregående skoler, overslagsbevilgning	-2376143000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	72	Diverse skoler som gir yrkesrettet opplæring, overslagsbevilgning	-171187000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	73	Private grunnskoler i utlandet, overslagsbevilgning	-166069000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	74	Private videregående skoler i utlandet, overslagsbevilgning	-28938000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	75	Private skoler med særskilt tilrettelagt opplæring for elever med dokumenterte behov, overslagsbevilgning	-576595000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	76	Andre private skoler, overslagsbevilgning	-76308000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	77	Den tysk-norske skolen i Oslo, overslagsbevilgning	-36193000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	78	Kompletterende undervisning	-27525000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	79	Toppidrett	-86017000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	81	Elevutveksling til utlandet	-2434000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	82	Kapital- og husleietilskudd til private skoler	-80375000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	83	Særtilskudd til Møbelsnekkerskolen, Plus-skolen og Hjerleid Handverksskole	-5190000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	84	Redusert foreldrebetaling i skolefritidsordningen ved private skoler	-143231000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Tilskudd til private skoler mv.	228	85	Særtilskudd til private kombinerte grunnskoler	-90000000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	22. juli-senteret	229	1	Driftsutgifter	-34028000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	22. juli-senteret	229	45	Større utstyrsanskaffelser og vedlikehold, kan overføres, kan nyttes under post 1	-24400000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlig spesialpedagogisk tjeneste	230	1	Driftsutgifter	-606613000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlig spesialpedagogisk tjeneste	230	21	Spesielle driftsutgifter	-28234000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlig spesialpedagogisk tjeneste	230	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-11428000
Utgift	Fastland	Kunnskapsdepartementet	Grunnopplæringen	Utdanningsdirektoratet	Statlig spesialpedagogisk tjeneste	230	70	Tilskudd til kompetansetjenester på hørselsfeltet	-39000000
Utgift	Fastland	Kunnskapsdepartementet	Barnehager	Barnehager	Barnehager	231	21	Spesielle driftsutgifter, kan overføres	-761967000
Utgift	Fastland	Kunnskapsdepartementet	Barnehager	Barnehager	Barnehager	231	61	Tilskudd til økt pedagogtetthet og økt grunnbemanning i barnehager i levekårsutsatte områder	-208900000
Utgift	Fastland	Kunnskapsdepartementet	Barnehager	Barnehager	Barnehager	231	63	Tilskudd til tiltak for å styrke språkutviklingen blant minoritetsspråklige barn i barnehage	-226258000
Utgift	Fastland	Kunnskapsdepartementet	Barnehager	Barnehager	Barnehager	231	66	Tilskudd til økt barnehagedeltakelse for minoritetsspråklige barn	-24375000
Utgift	Fastland	Kunnskapsdepartementet	Barnehager	Barnehager	Barnehager	231	70	Tilskudd til svømming i barnehagene	-77735000
Utgift	Fastland	Kunnskapsdepartementet	Høyere yrkesfaglig utdanning	Fagskoler	Fagskoler	240	60	Driftstilskudd til fagskoler	-1570090000
Utgift	Fastland	Kunnskapsdepartementet	Høyere yrkesfaglig utdanning	Fagskoler	Fagskoler	240	61	Utviklingsmidler for høyere yrkesfaglig utdanning, kan overføres	-77773000
Utgift	Fastland	Kunnskapsdepartementet	Høyere yrkesfaglig utdanning	Fagskoler	Tiltak for høyere yrkesfaglig utdanning	241	21	Spesielle driftsutgifter, kan overføres	-23564000
Utgift	Fastland	Kunnskapsdepartementet	Høyere yrkesfaglig utdanning	Fagskoler	Norges grønne fagskole - Vea	242	1	Driftsutgifter	-34756000
Utgift	Fastland	Kunnskapsdepartementet	Høyere yrkesfaglig utdanning	Fagskoler	Norges grønne fagskole - Vea	242	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-1542000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Folkehøyskoler	253	70	Tilskudd til folkehøyskoler	-1151691000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Folkehøyskoler	253	71	Tilskudd til Folkehøgskolerådet	-6285000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Folkehøyskoler	253	72	Tilskudd til Nordiska folkhögskolan	-825000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Studieforbund mv.	254	70	Tilskudd til studieforbund	-73312000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Studieforbund mv.	254	73	Tilskudd til voksenopplæringsorganisasjoner	-2484000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Direktoratet for høyere utdanning og kompetanse	256	1	Driftsutgifter	-501230000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Direktoratet for høyere utdanning og kompetanse	256	21	Spesielle driftsutgifter	-24424000
Utgift	Fastland	Kunnskapsdepartementet	Kompetansepolitikk og livslang læring	Folkehøyskoler	Kompetanseprogrammet	257	70	Tilskudd, kan overføres	-217910000
